t,spot_price,act_dol,act_ETH,net_worth,profit,threshold,target_price,price_gap,fees,spent,gains,profit
1610,410.16,991554.7473749998,20,999757.9473749998,-242.052625000244,1.4355600000000002,411.50230000000005,-1.342300000000023,286.302625,61340.0,53181.05,-8445.252624999997
1611,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.47930000000014,-0.9593000000001553,286.302625,61340.0,53181.05,-8445.252624999997
1612,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.4599000000001,-0.9399000000001365,286.302625,61340.0,53181.05,-8445.252624999997
1613,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.44050000000004,-0.9205000000000609,286.302625,61340.0,53181.05,-8445.252624999997
1614,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.4230999999999,-0.9030999999999381,286.302625,61340.0,53181.05,-8445.252624999997
1615,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.4056999999999,-0.8856999999999289,286.302625,61340.0,53181.05,-8445.252624999997
1616,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.38829999999984,-0.8682999999998628,286.302625,61340.0,53181.05,-8445.252624999997
1617,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.3708999999999,-0.8508999999999105,286.302625,61340.0,53181.05,-8445.252624999997
1618,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.35499999999985,-0.8349999999998658,286.302625,61340.0,53181.05,-8445.252624999997
1619,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.3390999999999,-0.8190999999999349,286.302625,61340.0,53181.05,-8445.252624999997
1620,410.52,991554.7473749998,20,999765.1473749998,-234.85262500017416,1.43682,411.32319999999993,-0.8031999999999471,286.302625,61340.0,53181.05,-8445.252624999997
1621,410.46,991554.7473749998,20,999763.9473749998,-236.052625000244,1.43661,411.3072999999999,-0.8472999999999047,286.302625,61340.0,53181.05,-8445.252624999997
1622,410.46,991554.7473749998,20,999763.9473749998,-236.052625000244,1.43661,411.2907999999999,-0.830799999999897,286.302625,61340.0,53181.05,-8445.252624999997
1623,410.46,991554.7473749998,20,999763.9473749998,-236.052625000244,1.43661,411.2742999999999,-0.8142999999999461,286.302625,61340.0,53181.05,-8445.252624999997
1624,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.2578,-0.9377999999999815,286.302625,61340.0,53181.05,-8445.252624999997
1625,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.2399,-0.9198999999999842,286.302625,61340.0,53181.05,-8445.252624999997
1626,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.222,-0.9019999999999868,286.302625,61340.0,53181.05,-8445.252624999997
1627,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.20410000000004,-0.8841000000000463,286.302625,61340.0,53181.05,-8445.252624999997
1628,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.1862000000001,-0.8662000000001058,286.302625,61340.0,53181.05,-8445.252624999997
1629,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.16830000000004,-0.8483000000000516,286.302625,61340.0,53181.05,-8445.252624999997
1630,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.1504,-0.8303999999999974,286.302625,61340.0,53181.05,-8445.252624999997
1631,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.1325,-0.8125,286.302625,61340.0,53181.05,-8445.252624999997
1632,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.11460000000005,-0.7946000000000595,286.302625,61340.0,53181.05,-8445.252624999997
1633,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.0967,-0.7767000000000053,286.302625,61340.0,53181.05,-8445.252624999997
1634,410.32,991554.7473749998,20,999761.1473749998,-238.85262500017416,1.43612,411.0788,-0.7588000000000079,286.302625,61340.0,53181.05,-8445.252624999997
1635,411.16,991554.7473749998,20,999777.9473749998,-222.052625000244,1.4390600000000002,411.06089999999995,0.09910000000007813,286.302625,61340.0,53181.05,-8445.252624999997
1636,411.06,991554.7473749998,20,999775.9473749998,-224.052625000244,1.43871,411.05140000000006,0.00859999999994443,286.302625,61340.0,53181.05,-8445.252624999997
1637,410.69,991554.7473749998,20,999768.5473749998,-231.45262500015087,1.437415,411.04089999999997,-0.35089999999996735,286.302625,61340.0,53181.05,-8445.252624999997
1638,410.69,991554.7473749998,20,999768.5473749998,-231.45262500015087,1.437415,411.02670000000006,-0.3367000000000644,286.302625,61340.0,53181.05,-8445.252624999997
1639,410.69,991554.7473749998,20,999768.5473749998,-231.45262500015087,1.437415,411.0125,-0.3224999999999909,286.302625,61340.0,53181.05,-8445.252624999997
1640,410.69,991554.7473749998,20,999768.5473749998,-231.45262500015087,1.437415,410.9983000000001,-0.30830000000008795,286.302625,61340.0,53181.05,-8445.252624999997
1641,410.69,991554.7473749998,20,999768.5473749998,-231.45262500015087,1.437415,410.9841000000001,-0.29410000000012815,286.302625,61340.0,53181.05,-8445.252624999997
1642,410.69,991554.7473749998,20,999768.5473749998,-231.45262500015087,1.437415,410.96990000000005,-0.27990000000005466,286.302625,61340.0,53181.05,-8445.252624999997
1643,410.38,991554.7473749998,20,999762.3473749998,-237.65262500022072,1.43633,410.9557000000001,-0.5757000000000971,286.302625,61340.0,53181.05,-8445.252624999997
1644,410.38,991554.7473749998,20,999762.3473749998,-237.65262500022072,1.43633,410.93840000000006,-0.5584000000000628,286.302625,61340.0,53181.05,-8445.252624999997
1645,410.26,991554.7473749998,20,999759.9473749998,-240.052625000244,1.43591,410.9211,-0.6611000000000331,286.302625,61340.0,53181.05,-8445.252624999997
1646,410.38,991554.7473749998,20,999762.3473749998,-237.65262500022072,1.43633,410.90259999999995,-0.5225999999999544,286.302625,61340.0,53181.05,-8445.252624999997
1647,410.38,991554.7473749998,20,999762.3473749998,-237.65262500022072,1.43633,410.8853,-0.505299999999977,286.302625,61340.0,53181.05,-8445.252624999997
1648,410.38,991554.7473749998,20,999762.3473749998,-237.65262500022072,1.43633,410.8679999999999,-0.48799999999988586,286.302625,61340.0,53181.05,-8445.252624999997
1649,410.38,991554.7473749998,20,999762.3473749998,-237.65262500022072,1.43633,410.8506999999999,-0.4706999999999084,286.302625,61340.0,53181.05,-8445.252624999997
1650,410.38,991554.7473749998,20,999762.3473749998,-237.65262500022072,1.43633,410.8343999999999,-0.4543999999999073,286.302625,61340.0,53181.05,-8445.252624999997
1651,410.14,991554.7473749998,20,999757.5473749998,-242.45262500015087,1.43549,410.81809999999984,-0.6780999999998585,286.302625,61340.0,53181.05,-8445.252624999997
1652,410.37,991554.7473749998,20,999762.1473749998,-237.85262500017416,1.436295,410.8011999999999,-0.4311999999998761,286.302625,61340.0,53181.05,-8445.252624999997
1653,410.23,991554.7473749998,20,999759.3473749998,-240.65262500022072,1.435805,410.78659999999996,-0.5565999999999462,286.302625,61340.0,53181.05,-8445.252624999997
1654,410.26,991554.7473749998,20,999759.9473749998,-240.052625000244,1.43591,410.7726,-0.5126000000000204,286.302625,61340.0,53181.05,-8445.252624999997
1655,410.25,991554.7473749998,20,999759.7473749998,-240.25262500019744,1.435875,410.75890000000004,-0.5089000000000397,286.302625,61340.0,53181.05,-8445.252624999997
1656,410.29,991554.7473749998,20,999760.5473749998,-239.45262500015087,1.436015,410.7451000000001,-0.45510000000007267,286.302625,61340.0,53181.05,-8445.252624999997
1657,410.29,991554.7473749998,20,999760.5473749998,-239.45262500015087,1.436015,410.73170000000005,-0.44170000000002574,286.302625,61340.0,53181.05,-8445.252624999997
1658,410.38,991554.7473749998,20,999762.3473749998,-237.65262500022072,1.43633,410.7183000000001,-0.3383000000001175,286.302625,61340.0,53181.05,-8445.252624999997
1659,410.74,991554.7473749998,20,999769.5473749998,-230.45262500015087,1.4375900000000001,410.7058,0.034199999999998454,286.302625,61340.0,53181.05,-8445.252624999997
1660,410.74,991554.7473749998,20,999769.5473749998,-230.45262500015087,1.4375900000000001,410.6969,0.043099999999981264,286.302625,61340.0,53181.05,-8445.252624999997
1661,410.74,991554.7473749998,20,999769.5473749998,-230.45262500015087,1.4375900000000001,410.6951999999999,0.044800000000122964,286.302625,61340.0,53181.05,-8445.252624999997
1662,410.74,991554.7473749998,20,999769.5473749998,-230.45262500015087,1.4375900000000001,410.70079999999996,0.03920000000005075,286.302625,61340.0,53181.05,-8445.252624999997
1663,410.74,991554.7473749998,20,999769.5473749998,-230.45262500015087,1.4375900000000001,410.7063999999999,0.03360000000009222,286.302625,61340.0,53181.05,-8445.252624999997
1664,410.74,991554.7473749998,20,999769.5473749998,-230.45262500015087,1.4375900000000001,410.712,0.02800000000002001,286.302625,61340.0,53181.05,-8445.252624999997
1665,410.74,991554.7473749998,20,999769.5473749998,-230.45262500015087,1.4375900000000001,410.7175999999999,0.022400000000118325,286.302625,61340.0,53181.05,-8445.252624999997
1666,410.79,991554.7473749998,20,999770.5473749998,-229.45262500015087,1.4377650000000002,410.7145,0.07550000000003365,286.302625,61340.0,53181.05,-8445.252624999997
1667,410.84,991554.7473749998,20,999771.5473749998,-228.45262500015087,1.43794,410.71189999999996,0.12810000000001764,286.302625,61340.0,53181.05,-8445.252624999997
1668,410.84,991554.7473749998,20,999771.5473749998,-228.45262500015087,1.43794,410.7098,0.1302000000000021,286.302625,61340.0,53181.05,-8445.252624999997
1669,410.90,991554.7473749998,20,999772.7473749998,-227.25262500019744,1.43815,410.7076999999999,0.1923000000001025,286.302625,61340.0,53181.05,-8445.252624999997
1670,410.92,991554.7473749998,20,999773.1473749998,-226.85262500017416,1.43822,410.70619999999997,0.21380000000004884,286.302625,61340.0,53181.05,-8445.252624999997
1671,410.92,991554.7473749998,20,999773.1473749998,-226.85262500017416,1.43822,410.70489999999995,0.21510000000006357,286.302625,61340.0,53181.05,-8445.252624999997
1672,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.70359999999994,0.18640000000004875,286.302625,61340.0,53181.05,-8445.252624999997
1673,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.702,0.18799999999998818,286.302625,61340.0,53181.05,-8445.252624999997
1674,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.70039999999995,0.1896000000000413,286.302625,61340.0,53181.05,-8445.252624999997
1675,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.69879999999995,0.19120000000003756,286.302625,61340.0,53181.05,-8445.252624999997
1676,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.69719999999995,0.19280000000003383,286.302625,61340.0,53181.05,-8445.252624999997
1677,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.69559999999996,0.1944000000000301,286.302625,61340.0,53181.05,-8445.252624999997
1678,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.694,0.19599999999996953,286.302625,61340.0,53181.05,-8445.252624999997
1679,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.6924000000001,0.19759999999990896,286.302625,61340.0,53181.05,-8445.252624999997
1680,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.6897,0.20029999999997017,286.302625,61340.0,53181.05,-8445.252624999997
1681,410.89,991554.7473749998,20,999772.5473749998,-227.45262500015087,1.438115,410.68700000000007,0.2029999999999177,286.302625,61340.0,53181.05,-8445.252624999997
1682,411.19,991554.7473749998,20,999778.5473749998,-221.45262500015087,1.439165,410.6849,0.5050999999999704,286.302625,61340.0,53181.05,-8445.252624999997
1683,411.19,991554.7473749998,20,999778.5473749998,-221.45262500015087,1.439165,410.68410000000006,0.5058999999999401,286.302625,61340.0,53181.05,-8445.252624999997
1684,411.19,991554.7473749998,20,999778.5473749998,-221.45262500015087,1.439165,410.6833000000001,0.5066999999999098,286.302625,61340.0,53181.05,-8445.252624999997
1685,411.19,991554.7473749998,20,999778.5473749998,-221.45262500015087,1.439165,410.6825000000001,0.5074999999998795,286.302625,61340.0,53181.05,-8445.252624999997
1686,411.19,991554.7473749998,20,999778.5473749998,-221.45262500015087,1.439165,410.68170000000015,0.5082999999998492,286.302625,61340.0,53181.05,-8445.252624999997
1687,411.19,991554.7473749998,20,999778.5473749998,-221.45262500015087,1.439165,410.68060000000014,0.5093999999998573,286.302625,61340.0,53181.05,-8445.252624999997
1688,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6769000000001,0.5230999999998858,286.302625,61340.0,53181.05,-8445.252624999997
1689,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6733000000001,0.5266999999998916,286.302625,61340.0,53181.05,-8445.252624999997
1690,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6727,0.5272999999999683,286.302625,61340.0,53181.05,-8445.252624999997
1691,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6721,0.5278999999999883,286.302625,61340.0,53181.05,-8445.252624999997
1692,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6714999999999,0.528500000000065,286.302625,61340.0,53181.05,-8445.252624999997
1693,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.67089999999996,0.5291000000000281,286.302625,61340.0,53181.05,-8445.252624999997
1694,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6717999999999,0.5282000000000835,286.302625,61340.0,53181.05,-8445.252624999997
1695,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6726999999999,0.527300000000082,286.302625,61340.0,53181.05,-8445.252624999997
1696,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.67359999999985,0.5264000000001374,286.302625,61340.0,53181.05,-8445.252624999997
1697,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.67449999999997,0.5255000000000223,286.302625,61340.0,53181.05,-8445.252624999997
1698,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6753999999999,0.5246000000000777,286.302625,61340.0,53181.05,-8445.252624999997
1699,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6762999999999,0.5237000000000762,286.302625,61340.0,53181.05,-8445.252624999997
1700,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.67719999999986,0.5228000000001316,286.302625,61340.0,53181.05,-8445.252624999997
1701,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.6786999999999,0.5213000000001102,286.302625,61340.0,53181.05,-8445.252624999997
1702,411.20,991554.7473749998,20,999778.7473749998,-221.25262500019744,1.4392,410.68419999999986,0.5158000000001266,286.302625,61340.0,53181.05,-8445.252624999997
1703,410.78,991554.7473749998,20,999770.3473749998,-229.65262500022072,1.43773,410.6909999999999,0.08900000000005548,286.302625,61340.0,53181.05,-8445.252624999997
1704,410.85,991554.7473749998,20,999771.7473749998,-228.25262500019744,1.437975,410.69359999999983,0.15640000000018972,286.302625,61340.0,53181.05,-8445.252624999997
1705,410.85,991554.7473749998,20,999771.7473749998,-228.25262500019744,1.437975,410.69689999999986,0.15310000000016544,286.302625,61340.0,53181.05,-8445.252624999997
